freq_norm,gain_mag,gain_mag_db,gain_phase_deg
0.65305,0.0150735,-36.4357,-1348.14
0.6531,0.0150148,-36.4696,-1348.27
0.65315,0.0149479,-36.5084,-1348.38
0.6532,0.0148845,-36.5453,-1348.49
0.65325,0.0148144,-36.5863,-1348.6
0.6533,0.0147554,-36.621,-1348.71
0.65335,0.0146899,-36.6596,-1348.83
0.6534,0.0146291,-36.6956,-1348.94
0.65345,0.0145659,-36.7332,-1349.07
0.6535,0.0145046,-36.7699,-1349.19
0.65355,0.0144418,-36.8076,-1349.31
0.6536,0.0143783,-36.8458,-1349.44
0.65365,0.014314,-36.8848,-1349.57
0.6537,0.0142482,-36.9248,-1349.67
0.65375,0.0141861,-36.9627,-1349.78
0.6538,0.0141241,-37.0008,-1349.88
0.65385,0.0140582,-37.0414,-1350.01
0.6539,0.0139946,-37.0808,-1350.11
0.65395,0.0139306,-37.1206,-1350.23
0.654,0.0138592,-37.1653,-1350.35
0.65405,0.0138039,-37.2,-1350.49
0.6541,0.0137357,-37.243,-1350.61
0.65415,0.0136717,-37.2836,-1350.71
0.6542,0.0136043,-37.3265,-1350.83
0.65425,0.0135421,-37.3663,-1350.95
0.6543,0.0134777,-37.4077,-1351.07
0.65435,0.0134147,-37.4484,-1351.17
0.6544,0.0133492,-37.4909,-1351.29
0.65445,0.0132867,-37.5317,-1351.4
0.6545,0.0132213,-37.5745,-1351.52
0.65455,0.0131584,-37.6159,-1351.66
0.6546,0.0130872,-37.663,-1351.78
0.65465,0.0130193,-37.7083,-1351.88
0.6547,0.0129539,-37.752,-1352.01
0.65475,0.0128874,-37.7967,-1352.12
0.6548,0.0128251,-37.8388,-1352.24
0.65485,0.0127592,-37.8835,-1352.36
0.6549,0.0126984,-37.925,-1352.46
0.65495,0.0126323,-37.9704,-1352.58
0.655,0.0125645,-38.0171,-1352.7
0.65505,0.0125031,-38.0597,-1352.83
0.6551,0.012436,-38.1064,-1352.94
0.65515,0.0123653,-38.1559,-1353.06
0.6552,0.0122965,-38.2044,-1353.16
0.65525,0.0122288,-38.2523,-1353.28
0.6553,0.0121639,-38.2985,-1353.39
0.65535,0.0120981,-38.3456,-1353.52
0.6554,0.0120367,-38.3899,-1353.63
0.65545,0.0119703,-38.4379,-1353.75
0.6555,0.0119033,-38.4867,-1353.89
0.65555,0.0118397,-38.5332,-1354.01
0.6556,0.0117704,-38.5841,-1354.12
0.65565,0.0117045,-38.633,-1354.23
0.6557,0.0116348,-38.6848,-1354.34
0.65575,0.0115717,-38.7321,-1354.44
0.6558,0.0115015,-38.7849,-1354.54
0.65585,0.0114334,-38.8365,-1354.67
0.6559,0.0113674,-38.8868,-1354.78
0.65595,0.0113018,-38.9371,-1354.92
0.656,0.011252,-38.9754,-1354.99
0.65605,0.011169,-39.0397,-1355.18
0.6561,0.0110982,-39.095,-1355.3
0.65615,0.0110305,-39.1481,-1355.42
0.6562,0.0109659,-39.1991,-1355.52
0.65625,0.0110239,-39.1533,-1355.62
0.6563,0.0108298,-39.3076,-1355.73
0.65635,0.0107659,-39.359,-1355.83
0.6564,0.0106948,-39.4166,-1355.98
0.65645,0.0106302,-39.4692,-1356.07
0.6565,0.0105606,-39.5262,-1356.2
0.65655,0.0104903,-39.5843,-1356.34
0.6566,0.0104208,-39.642,-1356.46
0.65665,0.0103507,-39.7006,-1356.58
0.6567,0.0102864,-39.7547,-1356.69
0.65675,0.0102177,-39.8129,-1356.81
0.6568,0.0101509,-39.8699,-1356.89
0.65685,0.0100873,-39.9245,-1357.03
0.6569,0.0100153,-39.9867,-1357.15
0.65695,0.00994964,-40.0439,-1357.26
0.657,0.00988457,-40.1008,-1357.39
0.65705,0.00981143,-40.1654,-1357.52
0.6571,0.00974174,-40.2273,-1357.61
0.65715,0.00967144,-40.2902,-1357.74
0.6572,0.00959888,-40.3556,-1357.84
0.65725,0.00953372,-40.4148,-1357.95
0.6573,0.00946546,-40.4772,-1358.08
0.65735,0.00939782,-40.5395,-1358.21
0.6574,0.00933231,-40.6002,-1358.32
0.65745,0.0092633,-40.6647,-1358.43
0.6575,0.00919501,-40.729,-1358.58
0.65755,0.00912604,-40.7944,-1358.69
0.6576,0.009055,-40.8622,-1358.8
0.65765,0.00898552,-40.9291,-1358.9
0.6577,0.00891403,-40.9985,-1359.01
0.65775,0.00884743,-41.0637,-1359.11
0.6578,0.00877626,-41.1338,-1359.23
0.65785,0.00870637,-41.2033,-1359.35
0.6579,0.00863965,-41.2701,-1359.48
0.65795,0.0085708,-41.3396,-1359.61
0.658,0.00850044,-41.4112,-1359.76
0.65805,0.00843267,-41.4807,-1359.87
0.6581,0.00836394,-41.5518,-1359.97
0.65815,0.0082904,-41.6285,-1360.09
0.6582,0.0082249,-41.6974,-1360.19
0.65825,0.00815753,-41.7688,-1360.28
0.6583,0.00808582,-41.8455,-1360.39
0.65835,0.00801548,-41.9214,-1360.52
0.6584,0.00794865,-41.9941,-1360.64
0.65845,0.00787586,-42.074,-1360.77
0.6585,0.0078038,-42.1539,-1360.9
0.65855,0.00773569,-42.23,-1361.02
0.6586,0.0076633,-42.3117,-1361.14
0.65865,0.0075951,-42.3893,-1361.26
0.6587,0.00752678,-42.4678,-1361.37
0.65875,0.00745579,-42.5501,-1361.48
0.6588,0.00738718,-42.6304,-1361.57
0.65885,0.00731995,-42.7098,-1361.71
0.6589,0.00725305,-42.7896,-1361.8
0.65895,0.00718086,-42.8765,-1361.92
0.659,0.00710681,-42.9665,-1362.07
0.65905,0.00703469,-43.0551,-1362.18
0.6591,0.00696146,-43.146,-1362.3
0.65915,0.00689139,-43.2339,-1362.41
0.6592,0.00682173,-43.3221,-1362.52
0.65925,0.00675272,-43.4104,-1362.63
0.6593,0.00668473,-43.4983,-1362.79
0.65935,0.00661579,-43.5884,-1362.9
0.6594,0.00654783,-43.678,-1363.01
0.65945,0.00648099,-43.7672,-1363.13
0.6595,0.00640625,-43.8679,-1363.26
0.65955,0.00633426,-43.9661,-1363.34
0.6596,0.00626023,-44.0682,-1363.45
0.65965,0.00618779,-44.1693,-1363.55
0.6597,0.00611598,-44.2707,-1363.66
0.65975,0.00604729,-44.3688,-1363.79
0.6598,0.00597746,-44.4697,-1363.94
0.65985,0.0059081,-44.571,-1364.04
0.6599,0.00584035,-44.6712,-1364.16
0.65995,0.00576968,-44.777,-1364.34
0.66,0.00571297,-44.8628,-1364.43
0.66005,0.00562549,-44.9968,-1364.56
0.6601,0.00555417,-45.1076,-1364.65
0.66015,0.00548271,-45.2201,-1364.73
0.6602,0.00541222,-45.3325,-1364.83
0.66025,0.0053405,-45.4484,-1364.93
0.6603,0.00527201,-45.5605,-1365.08
0.66035,0.00520027,-45.6795,-1365.17
0.6604,0.00513031,-45.7971,-1365.33
0.66045,0.00505876,-45.9191,-1365.49
0.6605,0.00498624,-46.0445,-1365.59
0.66055,0.00491577,-46.1682,-1365.71
0.6606,0.00484104,-46.3012,-1365.85
0.66065,0.00477302,-46.4241,-1365.93
0.6607,0.00470218,-46.554,-1366.03
0.66075,0.00463303,-46.6827,-1366.12
0.6608,0.00456203,-46.8168,-1366.23
0.66085,0.00449143,-46.9523,-1366.36
0.6609,0.00441834,-47.0948,-1366.49
0.66095,0.00434559,-47.239,-1366.62
0.661,0.00427279,-47.3858,-1366.74
0.66105,0.00419968,-47.5357,-1366.87
0.6611,0.00412691,-47.6875,-1366.98
0.66115,0.00405668,-47.8366,-1367.13
0.6612,0.0039883,-47.9843,-1367.25
0.66125,0.00391811,-48.1385,-1367.32
0.6613,0.00384773,-48.2959,-1367.45
0.66135,0.00377909,-48.4522,-1367.56
0.6614,0.00370693,-48.6197,-1367.67
0.66145,0.00363588,-48.7878,-1367.82
0.6615,0.00355961,-48.9719,-1367.92
0.66155,0.00348626,-49.1528,-1368.01
0.6616,0.00341377,-49.3353,-1368.11
0.66165,0.00334198,-49.5199,-1368.22
0.6617,0.00327037,-49.7081,-1368.32
0.66175,0.00320147,-49.893,-1368.5
0.6618,0.00312982,-50.0896,-1368.64
0.66185,0.00306204,-50.2798,-1368.79
0.6619,0.00299115,-50.4832,-1368.9
0.66195,0.00291804,-50.6982,-1369.05
0.662,0.00284578,-50.916,-1369.1
0.66205,0.00277188,-51.1445,-1369.24
0.6621,0.00270118,-51.3689,-1369.28
0.66215,0.00262889,-51.6045,-1369.39
0.6622,0.00255638,-51.8475,-1369.41
0.66225,0.00248324,-52.0996,-1369.6
0.6623,0.00241158,-52.354,-1369.73
0.66235,0.00234158,-52.6098,-1369.9
0.6624,0.00227168,-52.8731,-1370.09
0.66245,0.00219843,-53.1578,-1370.24
0.6625,0.00212122,-53.4683,-1370.42
0.66255,0.00205645,-53.7376,-1370.48
0.6626,0.00198122,-54.0613,-1370.48
0.66265,0.00191271,-54.367,-1370.55
0.6627,0.00184064,-54.7006,-1370.63
0.66275,0.00177161,-55.0326,-1370.63
0.6628,0.00170087,-55.3866,-1370.63
0.66285,0.00162665,-55.7741,-1370.63
0.6629,0.00155251,-56.1793,-1370.63
0.66295,0.00147949,-56.5978,-1370.63
0.663,0.00140648,-57.0374,-1370.63
0.66305,0.00133351,-57.5001,-1370.63
0.6631,0.00126452,-57.9615,-1370.63
0.66315,0.00119217,-58.4733,-1370.63
0.6632,0.00112467,-58.9795,-1370.63
0.66325,0.00105334,-59.5486,-1370.63
0.6633,0.00098085,-60.1679,-1370.63
0.66335,0.00090936,-60.8253,-1370.63
0.6634,0.000837404,-61.5413,-1370.63
0.66345,0.000763872,-62.3396,-1370.63
0.6635,0.000689383,-63.2308,-1370.63
0.66355,0.000613197,-64.248,-1370.63
0.6636,0.000543198,-65.3008,-1370.63
0.66365,0.000472634,-66.5095,-1370.63
0.6637,0.000403042,-67.893,-1370.63
0.66375,0.000332487,-69.5645,-1370.63
0.6638,0.000262326,-71.6232,-1370.63
0.66385,0.00018969,-74.4391,-1370.63
0.6639,0.00012022,-78.4005,-1370.63
0.66395,4.90743e-05,-86.1829,-1370.63
0.664,2.63187e-05,-91.5947,-1370.63
0.66405,9.99655e-05,-80.003,-1370.63
0.6641,0.000171625,-75.3084,-1370.63
0.66415,0.000245047,-72.215,-1370.63
0.6642,0.000316201,-70.0007,-1370.63
0.66425,0.000386681,-68.2529,-1370.63
0.6643,0.000456516,-66.8109,-1370.63
0.66435,0.000525926,-65.5815,-1370.63
0.6644,0.000600749,-64.4261,-1370.63
0.66445,0.000672033,-63.4522,-1370.63
0.6645,0.000747148,-62.5319,-1370.63
0.66455,0.000817293,-61.7524,-1370.63
0.6646,0.00088595,-61.0518,-1370.63
0.66465,0.000959916,-60.3553,-1370.63
0.6647,0.00103158,-59.7299,-1370.63
0.66475,0.00110525,-59.1308,-1370.63
0.6648,0.0011746,-58.6022,-1370.63
0.66485,0.0012479,-58.0764,-1370.63
0.6649,0.0013198,-57.5898,-1370.63
0.66495,0.00139453,-57.1115,-1370.63
0.665,0.00146556,-56.6799,-1370.63
0.66505,0.00153717,-56.2656,-1370.63
0.6651,0.00160477,-55.8918,-1370.63
0.66515,0.00167599,-55.5146,-1370.63
0.6652,0.00174459,-55.1662,-1370.63
0.66525,0.0018172,-54.8119,-1196.77
0.6653,0.00188814,-54.4793,-1196.87
0.66535,0.00196103,-54.1503,-1196.87
0.6654,0.00203548,-53.8267,-1197.03
0.66545,0.00211173,-53.5072,-1197.11
0.6655,0.002182,-53.2229,-1197.24
0.66555,0.00225321,-52.944,-1197.38
0.6656,0.00232444,-52.6736,-1197.5
0.66565,0.00239224,-52.4239,-1197.62
0.6657,0.00246166,-52.1754,-1197.7
0.66575,0.00253187,-51.9312,-1197.85
0.6658,0.00260034,-51.6994,-1197.94
0.66585,0.00267396,-51.4569,-1198.05
0.6659,0.00274789,-51.22,-1198.22
0.66595,0.00282188,-50.9892,-1198.37
0.666,0.00289449,-50.7686,-1198.44
0.66605,0.00296818,-50.5502,-1198.63
0.6661,0.00303558,-50.3552,-1198.69
0.66615,0.00310765,-50.1514,-1198.84
0.6662,0.00317857,-49.9554,-1198.9
0.66625,0.003246,-49.773,-1199.01
0.6663,0.00331678,-49.5857,-1199.06
0.66635,0.00339112,-49.3931,-1199.21
0.6664,0.00346287,-49.2113,-1199.33
0.66645,0.00353555,-49.0309,-1199.47
0.6665,0.00360511,-48.8616,-1199.62
0.66655,0.00367585,-48.6929,-1199.77
0.6666,0.00375286,-48.5128,-1199.88
0.66665,0.00379887,-48.4069,-1200.03
0.6667,0.00388379,-48.2149,-1200.11
0.66675,0.00396251,-48.0406,-1200.18
0.6668,0.00403277,-47.8879,-1200.29
0.66685,0.00410378,-47.7363,-1200.4
0.6669,0.00417501,-47.5869,-1200.5
0.66695,0.00424764,-47.437,-1200.6
0.667,0.00431699,-47.2964,-1200.77
0.66705,0.00438795,-47.1548,-1200.9
0.6671,0.00445689,-47.0194,-1201.06
0.66715,0.00452588,-46.8859,-1201.16
0.6672,0.00459495,-46.7544,-1201.3
0.66725,0.00466662,-46.6199,-1201.36
0.6673,0.00473948,-46.4854,-1201.48
0.66735,0.00481477,-46.3485,-1201.61
0.6674,0.0048847,-46.2232,-1201.7
0.66745,0.00495711,-46.0954,-1201.81
0.6675,0.00502775,-45.9725,-1201.95
0.66755,0.00509634,-45.8548,-1202.04
0.6676,0.00516495,-45.7387,-1202.19
0.66765,0.00523199,-45.6267,-1202.31
0.6677,0.00530302,-45.5095,-1202.43
0.66775,0.00537111,-45.3987,-1202.53
0.6678,0.00544318,-45.2829,-1202.64
0.66785,0.00551617,-45.1672,-1202.76
0.6679,0.00558975,-45.0522,-1202.88
0.66795,0.0056641,-44.9374,-1203.03
0.668,0.00574089,-44.8204,-1203.14
0.66805,0.00580374,-44.7258,-1203.26
0.6681,0.00586994,-44.6273,-1203.38
0.66815,0.00594171,-44.5218,-1203.46
0.6682,0.00600725,-44.4265,-1203.56
0.66825,0.00607718,-44.326,-1203.68
0.6683,0.00614898,-44.2239,-1203.79
0.66835,0.0062169,-44.1285,-1203.93
0.6684,0.00628887,-44.0286,-1204.05
0.66845,0.00636153,-43.9288,-1204.19
0.6685,0.0064315,-43.8338,-1204.31
0.66855,0.00650217,-43.7388,-1204.44
0.6686,0.00657213,-43.6459,-1204.57
0.66865,0.00664141,-43.5548,-1204.66
0.6687,0.00671137,-43.4638,-1204.75
0.66875,0.00677542,-43.3813,-1204.85
0.6688,0.00685006,-43.2861,-1204.94
0.66885,0.00691928,-43.1988,-1205.1
0.6689,0.00698705,-43.1141,-1205.19
0.66895,0.00705813,-43.0262,-1205.34
0.669,0.00712795,-42.9407,-1205.47
0.66905,0.00719725,-42.8567,-1205.59
0.6691,0.007265,-42.7753,-1205.74
0.66915,0.00733532,-42.6916,-1205.83
0.6692,0.00740928,-42.6045,-1205.94
0.66925,0.00747823,-42.524,-1206.04
0.6693,0.00754794,-42.4434,-1206.17
0.66935,0.00761419,-42.3675,-1206.27
0.6694,0.00768707,-42.2848,-1206.37
0.66945,0.00775598,-42.2073,-1206.49
0.6695,0.00782327,-42.1322,-1206.64
0.66955,0.00789236,-42.0559,-1206.77
0.6696,0.00795939,-41.9824,-1206.87
0.66965,0.00802536,-41.9107,-1206.99
0.6697,0.00809628,-41.8343,-1207.11
0.66975,0.0081675,-41.7582,-1207.21
0.6698,0.00823673,-41.6849,-1207.32
0.66985,0.00830522,-41.613,-1207.43
0.6699,0.00837939,-41.5358,-1207.56
0.66995,0.00845149,-41.4613,-1207.68
0.67,0.00851297,-41.3984,-1207.82
0.67005,0.00858205,-41.3282,-1207.93
0.6701,0.00864928,-41.2604,-1208.02
0.67015,0.00871881,-41.1909,-1208.14
0.6702,0.00878579,-41.1244,-1208.27
0.67025,0.00885308,-41.0581,-1208.38
0.6703,0.00891903,-40.9936,-1208.48
0.67035,0.00899175,-40.9231,-1208.62
0.6704,0.00906133,-40.8562,-1208.74
0.67045,0.00912841,-40.7921,-1208.86
0.6705,0.00919865,-40.7255,-1209
0.67055,0.00926848,-40.6598,-1209.12
0.6706,0.00933204,-40.6005,-1209.21
0.67065,0.00940003,-40.5374,-1209.33
0.6707,0.00946926,-40.4737,-1209.43
0.67075,0.00953722,-40.4116,-1209.51
0.6708,0.00960444,-40.3506,-1209.64
0.67085,0.00967513,-40.2869,-1209.77
0.6709,0.00974234,-40.2267,-1209.92
0.67095,0.00980669,-40.1696,-1210.04
0.671,0.00987677,-40.1077,-1210.16
0.67105,0.00994594,-40.0471,-1210.28
0.6711,0.0100127,-39.989,-1210.4
0.67115,0.0100783,-39.9323,-1210.51
0.6712,0.010151,-39.8698,-1210.61
0.67125,0.0102141,-39.816,-1210.72
0.6713,0.0102846,-39.7563,-1210.83
0.67135,0.0103532,-39.6985,-1210.93
0.6714,0.0104156,-39.6463,-1211.05
0.67145,0.0104839,-39.5896,-1211.2
0.6715,0.0105516,-39.5336,-1211.31
0.67155,0.0106165,-39.4804,-1211.44
0.6716,0.010682,-39.4269,-1211.56
0.67165,0.0107541,-39.3685,-1211.67
0.6717,0.0108206,-39.315,-1211.77
0.67175,0.0108896,-39.2597,-1211.9
0.6718,0.0109575,-39.2058,-1212.02
0.67185,0.0110214,-39.1552,-1212.12
0.6719,0.0110923,-39.0996,-1212.25
0.67195,0.0111588,-39.0477,-1212.36
0.672,0.0112422,-38.983,-1212.43
0.67205,0.0112854,-38.9497,-1212.59
0.6721,0.0113504,-38.8998,-1212.71
0.67215,0.0114169,-38.849,-1212.83
0.6722,0.0114851,-38.7973,-1212.95
0.67225,0.0115507,-38.7478,-1213.07
0.6723,0.0116212,-38.695,-1213.17
0.67235,0.0116893,-38.6442,-1213.29
0.6724,0.0117558,-38.595,-1213.42
0.67245,0.0118251,-38.5439,-1213.55
0.6725,0.0118858,-38.4994,-1213.67
0.67255,0.0119511,-38.4519,-1213.77
0.6726,0.0120189,-38.4027,-1213.88
0.67265,0.0120815,-38.3576,-1213.98
0.6727,0.0121478,-38.3101,-1214.12
0.67275,0.0122104,-38.2654,-1214.21
0.6728,0.0122775,-38.2178,-1214.34
0.67285,0.0123455,-38.1698,-1214.47
0.6729,0.0124115,-38.1235,-1214.59
0.67295,0.0124765,-38.0782,-1214.73
0.673,0.0125404,-38.0338,-1214.84
0.67305,0.0126063,-37.9883,-1214.95
0.6731,0.012671,-37.9438,-1215.06
0.67315,0.0127387,-37.8975,-1215.17
0.6732,0.0128031,-37.8537,-1215.27
0.67325,0.0128681,-37.8097,-1215.39
0.6733,0.0129351,-37.7646,-1215.5
0.67335,0.0130003,-37.7209,-1215.63
0.6734,0.0130601,-37.681,-1215.76
0.67345,0.0131264,-37.6371,-1215.88
0.6735,0.0131883,-37.5962,-1216.01
0.67355,0.0132561,-37.5517,-1216.12
0.6736,0.0133156,-37.5128,-1216.24
0.67365,0.0133859,-37.467,-1216.35
0.6737,0.0134514,-37.4247,-1216.46
0.67375,0.0135134,-37.3847,-1216.56
0.6738,0.0135839,-37.3395,-1216.68
0.67385,0.0136443,-37.301,-1216.8
0.6739,0.0137096,-37.2595,-1216.93
0.67395,0.0137715,-37.2203,-1217.04
0.674,0.0138299,-37.1836,-1217.16
0.67405,0.0138955,-37.1425,-1217.28
0.6741,0.0139624,-37.1008,-1217.4
0.67415,0.014025,-37.0619,-1217.51
0.6742,0.014091,-37.0212,-1217.64
0.67425,0.0141569,-36.9806,-1217.75
0.6743,0.0142252,-36.9388,-1217.86
0.67435,0.0142879,-36.9006,-1217.98
0.6744,0.0143517,-36.8619,-1218.1
0.67445,0.0144113,-36.8259,-1218.22
0.6745,0.0144723,-36.7893,-1218.33
0.67455,0.0145349,-36.7518,-1218.44
0.6746,0.0145933,-36.717,-1218.55
0.67465,0.0146604,-36.6771,-1218.67
0.6747,0.0147231,-36.64,-1218.8
0.67475,0.0147883,-36.6016,-1218.9
0.6748,0.0148504,-36.5652,-1219.03
0.67485,0.0149176,-36.526,-1219.15
0.6749,0.0149801,-36.4897,-1219.28
0.67495,0.0150411,-36.4544,-1219.4
0.675,0.0152059,-36.3598,-1219.52
0.67505,0.0151664,-36.3823,-1219.62
0.6751,0.0152276,-36.3474,-1219.73
0.67515,0.0152908,-36.3114,-1219.84
0.6752,0.0153481,-36.2789,-1219.94
0.67525,0.0154127,-36.2424,-1220.06
0.6753,0.0154756,-36.207,-1220.19
0.67535,0.0155396,-36.1712,-1220.32
0.6754,0.0156,-36.1375,-1220.45
0.67545,0.0156598,-36.1043,-1220.59
0.6755,0.0157191,-36.0715,-1220.68
0.67555,0.0157855,-36.0348,-1220.79
0.6756,0.0158476,-36.0007,-1220.91
0.67565,0.0159096,-35.9668,-1221.01
0.6757,0.0159712,-35.9333,-1221.13
0.67575,0.0160351,-35.8985,-1221.24
0.6758,0.0160966,-35.8653,-1221.35
0.67585,0.0161558,-35.8335,-1221.49
0.6759,0.0162155,-35.8014,-1221.61
0.67595,0.0162741,-35.77,-1221.73
0.676,0.0163522,-35.7285,-1221.84
0.67605,0.0163934,-35.7066,-1221.96
0.6761,0.0164573,-35.6728,-1222.08
0.67615,0.0165193,-35.6402,-1222.2
0.6762,0.0165815,-35.6075,-1222.3
0.67625,0.0166428,-35.5755,-1222.42
0.6763,0.0167044,-35.5434,-1222.54
0.67635,0.0167636,-35.5126,-1222.66
0.6764,0.0168231,-35.4819,-1222.77
0.67645,0.016882,-35.4515,-1222.88
0.6765,0.0169403,-35.4216,-1223.01
0.67655,0.0170007,-35.3907,-1223.13
0.6766,0.0170608,-35.36,-1223.24
0.67665,0.0171192,-35.3303,-1223.37
0.6767,0.0171834,-35.2978,-1223.48
0.67675,0.0172456,-35.2665,-1223.59
0.6768,0.0173035,-35.2373,-1223.72
0.67685,0.0173615,-35.2083,-1223.83
0.6769,0.0174239,-35.1771,-1223.96
0.67695,0.0174794,-35.1495,-1224.06
0.677,0.0175378,-35.1205,-1224.18
0.67705,0.0175969,-35.0913,-1224.29
0.6771,0.0176586,-35.0609,-1224.4
0.67715,0.0177155,-35.0329,-1224.52
0.6772,0.0177766,-35.003,-1224.63
0.67725,0.0178301,-34.9769,-1224.76
0.6773,0.0178942,-34.9458,-1224.89
0.67735,0.0179538,-34.9169,-1225.01
0.6774,0.0180111,-34.8892,-1225.13
0.67745,0.0180689,-34.8614,-1225.25
0.6775,0.0181287,-34.8327,-1225.35
0.67755,0.018186,-34.8053,-1225.47
0.6776,0.0182461,-34.7766,-1225.59
0.67765,0.0183063,-34.748,-1225.69
0.6777,0.0183628,-34.7212,-1225.81
0.67775,0.0184194,-34.6945,-1225.92
0.6778,0.0184757,-34.668,-1226.05
0.67785,0.018534,-34.6406,-1226.16
0.6779,0.0185889,-34.6149,-1226.3
0.67795,0.0186457,-34.5884,-1226.41
0.678,0.0187,-34.5632,-1226.53
0.67805,0.0187626,-34.5341,-1226.63
0.6781,0.0188246,-34.5055,-1226.76
0.67815,0.0188823,-34.4789,-1226.86
0.6782,0.0189374,-34.4536,-1226.99
0.67825,0.0189965,-34.4265,-1227.1
0.6783,0.0190542,-34.4002,-1227.22
0.67835,0.0191093,-34.3751,-1227.34
0.6784,0.0191577,-34.3531,-1227.44
0.67845,0.019217,-34.3263,-1227.57
0.6785,0.0192711,-34.3019,-1227.69
0.67855,0.0193308,-34.275,-1227.81
0.6786,0.0193883,-34.2492,-1227.93
0.67865,0.0194481,-34.2225,-1228.04
0.6787,0.0195059,-34.1967,-1228.15
0.67875,0.0195561,-34.1744,-1228.28
0.6788,0.0196198,-34.1461,-1228.4
0.67885,0.0196733,-34.1225,-1228.51
0.6789,0.0197298,-34.0975,-1228.62
0.67895,0.0197845,-34.0735,-1228.74
0.679,0.0198366,-34.0507,-1228.85
0.67905,0.0198939,-34.0256,-1228.98
0.6791,0.0199456,-34.0031,-1229.09
0.67915,0.0200011,-33.9789,-1229.21
0.6792,0.0200619,-33.9526,-1229.33
0.67925,0.0201135,-33.9303,-1229.45
0.6793,0.0201715,-33.9052,-1229.58
0.67935,0.0202261,-33.8818,-1229.68
0.6794,0.0202802,-33.8585,-1229.8
0.67945,0.0203359,-33.8347,-1229.92
0.6795,0.0203883,-33.8124,-1230.03
0.67955,0.0204452,-33.7882,-1230.14
0.6796,0.0204992,-33.7653,-1230.26
0.67965,0.0205545,-33.7419,-1230.36
0.6797,0.0206073,-33.7196,-1230.49
0.67975,0.0206608,-33.6971,-1230.61
0.6798,0.0207163,-33.6737,-1230.74
0.67985,0.0207675,-33.6523,-1230.86
0.6799,0.0208217,-33.6297,-1230.98
0.67995,0.020877,-33.6066,-1231.09
0.68,0.0207948,-33.6409,-1231.21
0.68005,0.0209849,-33.5619,-1231.32
0.6801,0.0210389,-33.5395,-1231.44
0.68015,0.0210961,-33.5159,-1231.54
0.6802,0.0211486,-33.4944,-1231.66
0.68025,0.0211987,-33.4738,-1231.78
0.6803,0.021252,-33.452,-1231.9
0.68035,0.0213027,-33.4313,-1232.02
0.6804,0.0213512,-33.4115,-1232.14
0.68045,0.0214084,-33.3883,-1232.25
0.6805,0.0214581,-33.3682,-1232.37
0.68055,0.0215137,-33.3457,-1232.49
0.6806,0.0215675,-33.324,-1232.6
0.68065,0.0216241,-33.3012,-1232.72
0.6807,0.0216773,-33.2799,-1232.84
0.68075,0.0217284,-33.2594,-1232.95
0.6808,0.0217811,-33.2384,-1233.08
0.68085,0.0218067,-33.2282,-1233.19
0.6809,0.0218779,-33.1999,-1233.3
0.68095,0.0219281,-33.18,-1233.42
0.681,0.0219794,-33.1597,-1233.53
0.68105,0.0220325,-33.1387,-1233.66
0.6811,0.0220839,-33.1185,-1233.77
0.68115,0.0221394,-33.0967,-1233.89
0.6812,0.0221919,-33.0761,-1234.01
0.68125,0.0222272,-33.0623,-1234.13
0.6813,0.0222936,-33.0364,-1234.25
0.68135,0.0223428,-33.0172,-1234.37
0.6814,0.0223912,-32.9984,-1234.48
0.68145,0.0224468,-32.9769,-1234.59
0.6815,0.0224938,-32.9587,-1234.7
0.68155,0.0225446,-32.9392,-1234.82
0.6816,0.022591,-32.9213,-1234.92
0.68165,0.0226467,-32.8999,-1235.05
0.6817,0.0226985,-32.8801,-1235.18
0.68175,0.0227429,-32.8631,-1235.3
0.6818,0.0227934,-32.8438,-1235.42
0.68185,0.0228439,-32.8246,-1235.54
0.6819,0.0228945,-32.8054,-1235.65
0.68195,0.022944,-32.7866,-1235.76
0.682,0.0229885,-32.7698,-1235.88
0.68205,0.0230438,-32.7489,-1236
0.6821,0.0230958,-32.7293,-1236.1
0.68215,0.0231479,-32.7098,-1236.22
0.6822,0.0231932,-32.6928,-1236.35
0.68225,0.0232398,-32.6754,-1236.46
0.6823,0.0232859,-32.6581,-1236.59
0.68235,0.0233326,-32.6407,-1236.71
0.6824,0.0233863,-32.6208,-1236.82
0.68245,0.0234316,-32.604,-1236.93
0.6825,0.0234822,-32.5852,-1237.05
0.68255,0.0235338,-32.5662,-1237.16
0.6826,0.0235828,-32.5481,-1237.29
0.68265,0.023635,-32.5289,-1237.4
0.6827,0.0236779,-32.5131,-1237.52
0.68275,0.0237252,-32.4958,-1237.64
0.6828,0.0237714,-32.4789,-1237.75
0.68285,0.0238168,-32.4623,-1237.87
0.6829,0.0238654,-32.4446,-1237.98
0.68295,0.0239116,-32.4278,-1238.1
0.683,0.023955,-32.4121,-1238.22
0.68305,0.0240096,-32.3923,-1238.34
0.6831,0.0240574,-32.375,-1238.46
0.68315,0.0241076,-32.3569,-1238.58
0.6832,0.0241453,-32.3434,-1238.69
0.68325,0.0241984,-32.3243,-1238.82
0.6833,0.0242433,-32.3082,-1238.93
0.68335,0.0242884,-32.292,-1239.04
0.6834,0.0243326,-32.2762,-1239.15
0.68345,0.0243812,-32.2589,-1239.27
0.6835,0.0244247,-32.2434,-1239.38
0.68355,0.0244747,-32.2257,-1239.5
0.6836,0.0245211,-32.2092,-1239.62
